Date,Open,High,Low,Close,Adj Close,Volume
2019-06-04,5.950000,6.241000,5.940000,6.241000,6.241000,19267974
2019-06-05,6.250000,6.283000,6.082000,6.138000,6.138000,12611897
2019-06-06,6.123000,6.204000,5.863000,5.958000,5.958000,20493968
2019-06-07,5.982000,6.028000,5.927000,5.966000,5.966000,10758861
2019-06-11,6.022000,6.207000,5.990000,6.190000,6.190000,15148569
2019-06-12,6.100000,6.136000,6.015000,6.132000,6.132000,13178110
2019-06-13,6.112000,6.173000,6.052000,6.103000,6.103000,11211179
2019-06-14,6.064000,6.081000,5.979000,6.027000,6.027000,9435131
2019-06-17,6.111000,6.283000,6.088000,6.109000,6.109000,14933203
2019-06-18,6.073000,6.364000,5.999000,6.330000,6.330000,22595437
2019-06-19,6.376000,6.504000,6.352000,6.485000,6.485000,16539310
2019-06-20,6.460000,6.486000,6.300000,6.317000,6.317000,15180593
2019-06-21,6.260000,6.481000,6.255000,6.360000,6.360000,35977617
2019-06-24,6.324000,6.432000,6.228000,6.271000,6.271000,11776421
2019-06-25,6.234000,6.292000,6.187000,6.260000,6.260000,7702288
2019-06-26,6.260000,6.498000,6.248000,6.498000,6.498000,16490141
2019-06-27,6.498000,6.676000,6.485000,6.562000,6.562000,13127983
2019-06-28,6.822000,6.880000,6.724000,6.780000,6.780000,20720159
2019-07-01,6.922000,7.020000,6.740000,6.755000,6.755000,16622014
2019-07-02,6.780000,6.837000,6.627000,6.752000,6.752000,9552750
2019-07-03,6.710000,6.939000,6.643000,6.932000,6.932000,15423271
2019-07-04,6.896000,7.018000,6.880000,7.002000,7.002000,11164634
2019-07-05,7.020000,7.383000,6.965000,7.175000,7.175000,23078301
2019-07-08,7.421000,7.490000,6.655000,6.788000,6.788000,42539812
2019-07-09,6.651000,6.716000,6.347000,6.505000,6.505000,27256417
2019-07-10,6.500000,6.706000,6.499000,6.530000,6.530000,18834168
2019-07-11,6.501000,6.605000,6.430000,6.591000,6.591000,13666399
2019-07-12,6.650000,6.792000,6.650000,6.756000,6.756000,15728871
2019-07-15,6.794000,6.943000,6.745000,6.885000,6.885000,14709427
2019-07-16,6.882000,7.250000,6.882000,7.183000,7.183000,18335212
2019-07-17,7.150000,7.207000,7.012000,7.012000,7.012000,13592958
2019-07-18,6.950000,7.078000,6.912000,6.977000,6.977000,12585616
2019-07-19,7.059000,7.074000,6.811000,6.893000,6.893000,13992470
2019-07-22,6.900000,7.021000,6.830000,6.925000,6.925000,9261556
2019-07-23,7.000000,7.161000,6.982000,7.134000,7.134000,12493082
2019-07-24,6.929000,7.002000,6.720000,7.002000,7.002000,25004151
2019-07-25,7.030000,7.393000,6.950000,7.108000,7.108000,29656342
2019-07-26,7.052000,7.165000,6.952000,7.120000,7.120000,15172160
2019-07-29,7.090000,7.131000,7.028000,7.075000,7.075000,8013672
2019-07-30,7.012000,7.045000,6.815000,6.897000,6.897000,19302614
2019-07-31,6.940000,7.191000,6.932000,7.040000,7.040000,19107360
2019-08-01,7.043000,7.170000,7.025000,7.095000,7.095000,12610608
2019-08-02,6.844000,7.050000,6.810000,7.000000,7.000000,23327426
2019-08-05,6.971000,7.022000,6.856000,6.885000,6.885000,19249330
2019-08-06,6.902000,6.916000,6.713000,6.723000,6.723000,15008920
2019-08-07,6.799000,6.831000,6.538000,6.586000,6.586000,22937110
2019-08-08,6.719000,6.880000,6.568000,6.880000,6.880000,17448791
2019-08-09,6.771000,6.951000,6.661000,6.661000,6.661000,17734648
2019-08-12,6.758000,6.764000,6.290000,6.295000,6.295000,18351945
2019-08-13,6.210000,6.452000,6.088000,6.377000,6.377000,23583422
2019-08-14,6.364000,6.364000,6.038000,6.045000,6.045000,22810474
2019-08-15,6.080000,6.083000,5.808000,5.883000,5.883000,25283013
2019-08-16,5.877000,6.167000,5.777000,6.160000,6.160000,37480692
2019-08-19,6.342000,6.428000,6.281000,6.326000,6.326000,17030594
2019-08-20,6.386000,6.386000,6.230000,6.297000,6.297000,12209534
2019-08-21,6.310000,6.431000,6.294000,6.348000,6.348000,9919672
2019-08-22,6.290000,6.526000,6.262000,6.471000,6.471000,12410051
2019-08-23,6.510000,6.550000,6.359000,6.359000,6.359000,15616616
2019-08-26,6.320000,6.403000,6.307000,6.333000,6.333000,8128236
2019-08-27,6.330000,6.482000,6.290000,6.425000,6.425000,11230250
2019-08-28,6.468000,6.468000,6.338000,6.462000,6.462000,9988424
2019-08-29,6.445000,6.599000,6.402000,6.552000,6.552000,12345956
2019-08-30,6.600000,6.626000,6.551000,6.572000,6.572000,11324440
2019-09-02,6.563000,6.679000,6.530000,6.648000,6.648000,6738241
2019-09-03,6.645000,6.684000,6.553000,6.624000,6.624000,10587651
2019-09-04,6.700000,6.807000,6.685000,6.742000,6.742000,10204078
2019-09-05,6.850000,7.088000,6.768000,7.088000,7.088000,17818740
2019-09-06,7.050000,7.155000,6.948000,7.114000,7.114000,16099904
2019-09-09,7.160000,7.336000,7.160000,7.328000,7.328000,16359477
2019-09-10,7.292000,7.505000,7.280000,7.450000,7.450000,23202329
2019-09-11,7.500000,7.599000,7.285000,7.489000,7.489000,21029761
2019-09-12,7.525000,7.746000,7.143000,7.418000,7.418000,30437818
2019-09-13,7.446000,7.694000,7.440000,7.655000,7.655000,20009074
2019-09-16,7.530000,7.566000,7.392000,7.496000,7.496000,15634153
2019-09-17,7.459000,7.471000,7.254000,7.311000,7.311000,14461215
2019-09-18,7.350000,7.350000,7.215000,7.215000,7.215000,10555735
2019-09-19,7.261000,7.410000,7.228000,7.363000,7.363000,12367512
2019-09-20,7.340000,7.426000,7.282000,7.307000,7.307000,19722113
2019-09-23,7.270000,7.288000,7.000000,7.051000,7.051000,17289859
2019-09-24,7.075000,7.134000,6.910000,6.910000,6.910000,10409707
2019-09-25,6.880000,6.954000,6.696000,6.943000,6.943000,16576802
2019-09-26,6.960000,6.960000,6.794000,6.801000,6.801000,15692617
2019-09-27,6.800000,6.955000,6.772000,6.929000,6.929000,10845159
2019-09-30,6.937000,6.987000,6.830000,6.871000,6.871000,10186386
2019-10-01,6.909000,6.965000,6.635000,6.677000,6.677000,13433773
2019-10-02,6.650000,6.720000,6.560000,6.566000,6.566000,15527318
2019-10-04,6.520000,6.531000,6.369000,6.480000,6.480000,16042648
2019-10-07,6.489000,6.489000,6.348000,6.481000,6.481000,11130966
2019-10-08,6.515000,6.529000,6.205000,6.304000,6.304000,13736758
2019-10-09,6.300000,6.375000,6.256000,6.294000,6.294000,8625379
2019-10-10,6.301000,6.471000,6.262000,6.464000,6.464000,15846271
2019-10-11,6.540000,6.797000,6.503000,6.797000,6.797000,17529641
2019-10-14,6.770000,6.882000,6.681000,6.852000,6.852000,11414510
2019-10-15,6.900000,7.077000,6.818000,7.049000,7.049000,14775429
2019-10-16,7.021000,7.199000,6.918000,7.119000,7.119000,18156316
2019-10-17,7.082000,7.242000,7.053000,7.137000,7.137000,18042882
2019-10-18,7.129000,7.232000,7.052000,7.092000,7.092000,14529041
2019-10-21,7.098000,7.323000,7.092000,7.301000,7.301000,16365781
2019-10-22,7.315000,7.373000,7.162000,7.189000,7.189000,13745013
2019-10-23,7.100000,7.195000,7.055000,7.187000,7.187000,9997871
2019-10-24,7.202000,7.254000,7.060000,7.061000,7.061000,12475377
2019-10-25,7.066000,7.183000,7.066000,7.178000,7.178000,7797477
2019-10-28,7.182000,7.272000,7.162000,7.230000,7.230000,10890728
2019-10-29,7.249000,7.291000,7.136000,7.215000,7.215000,9047392
2019-10-30,7.146000,7.154000,6.579000,6.643000,6.643000,38794739
2019-10-31,6.620000,6.643000,6.453000,6.494000,6.494000,19444744
2019-11-01,6.533000,6.632000,6.442000,6.595000,6.595000,12403003
2019-11-04,6.689000,6.868000,6.660000,6.840000,6.840000,15889144
2019-11-05,6.892000,6.987000,6.850000,6.935000,6.935000,14627629
2019-11-06,6.900000,7.138000,6.880000,6.931000,6.931000,17912925
2019-11-07,7.000000,7.097000,6.920000,7.057000,7.057000,15630663
2019-11-08,7.026000,7.029000,6.871000,6.901000,6.901000,14900653
2019-11-11,6.890000,6.906000,6.749000,6.867000,6.867000,11127270
2019-11-12,6.887000,7.028000,6.887000,6.959000,6.959000,10925117
2019-11-13,6.920000,6.928000,6.650000,6.650000,6.650000,18503154
2019-11-14,6.650000,6.657000,6.508000,6.553000,6.553000,12094620
2019-11-15,6.600000,6.650000,6.515000,6.575000,6.575000,11907248
2019-11-18,6.560000,6.701000,6.540000,6.618000,6.618000,9742418
2019-11-19,6.673000,6.752000,6.566000,6.588000,6.588000,9738605
2019-11-20,6.512000,6.610000,6.426000,6.599000,6.599000,10491393
2019-11-21,6.520000,6.663000,6.484000,6.635000,6.635000,9057601
2019-11-22,6.674000,6.808000,6.600000,6.683000,6.683000,13020623
2019-11-25,6.750000,6.820000,6.652000,6.673000,6.673000,8858720
2019-11-26,6.674000,6.737000,6.598000,6.598000,6.598000,9325159
2019-11-27,6.613000,6.725000,6.565000,6.673000,6.673000,11289725
2019-11-28,6.667000,6.667000,6.585000,6.619000,6.619000,5205458
2019-11-29,6.590000,6.613000,6.540000,6.544000,6.544000,8129735
2019-12-02,6.565000,6.627000,6.463000,6.466000,6.466000,16626381
2019-12-03,6.483000,6.514000,6.331000,6.331000,6.331000,13721057
2019-12-04,6.311000,6.471000,6.280000,6.471000,6.471000,13220761
2019-12-05,6.471000,6.576000,6.447000,6.447000,6.447000,8890992
2019-12-06,6.465000,6.554000,6.415000,6.525000,6.525000,8731869
2019-12-09,6.524000,6.688000,6.516000,6.540000,6.540000,10316509
2019-12-10,6.601000,6.652000,6.419000,6.485000,6.485000,14189741
2019-12-11,6.481000,6.605000,6.471000,6.560000,6.560000,9948216
2019-12-12,6.560000,6.830000,6.547000,6.782000,6.782000,21175217
2019-12-13,6.972000,6.997000,6.721000,6.721000,6.721000,22171271
2019-12-16,6.800000,6.960000,6.750000,6.960000,6.960000,15125990
2019-12-17,6.918000,6.990000,6.872000,6.989000,6.989000,10906494
2019-12-18,6.975000,7.079000,6.948000,7.019000,7.019000,10215282
2019-12-19,6.999000,7.120000,6.959000,7.120000,7.120000,14098912
2019-12-20,7.082000,7.138000,6.964000,7.066000,7.066000,30610130
2019-12-23,7.036000,7.036000,6.906000,6.907000,6.907000,10096288
2019-12-27,6.892000,6.980000,6.862000,6.906000,6.906000,8065671
2019-12-30,6.882000,6.955000,6.878000,6.917000,6.917000,5349478
2020-01-02,6.987000,7.347000,6.975000,7.347000,7.347000,24048444
2020-01-03,7.306000,7.358000,7.174000,7.250000,7.250000,13519680
2020-01-06,7.189000,7.194000,7.005000,7.185000,7.185000,15053032
2020-01-07,7.231000,7.442000,7.226000,7.434000,7.434000,16280714
2020-01-08,7.364000,7.685000,7.304000,7.685000,7.685000,23003315
2020-01-09,7.798000,7.880000,7.684000,7.716000,7.716000,17653913
2020-01-10,7.782000,7.782000,7.639000,7.695000,7.695000,13262969
2020-01-13,7.721000,7.740000,7.542000,7.580000,7.580000,12178152
2020-01-14,7.589000,7.753000,7.496000,7.753000,7.753000,15893049
2020-01-15,7.729000,7.754000,7.563000,7.570000,7.570000,12573989
2020-01-16,7.672000,7.688000,7.516000,7.629000,7.629000,13169865
2020-01-17,7.680000,7.706000,7.575000,7.588000,7.588000,13242208
2020-01-20,7.560000,7.575000,7.406000,7.424000,7.424000,10334007
2020-01-21,7.390000,7.554000,7.293000,7.500000,7.500000,11041449
2020-01-22,7.540000,7.572000,7.456000,7.572000,7.572000,11329023
2020-01-23,7.534000,7.750000,7.503000,7.684000,7.684000,21611612
2020-01-24,7.750000,7.890000,7.735000,7.829000,7.829000,19481605
2020-01-27,7.656000,7.770000,7.628000,7.747000,7.747000,17213073
2020-01-28,7.810000,7.891000,7.697000,7.870000,7.870000,15726999
2020-01-29,7.870000,7.994000,7.825000,7.974000,7.974000,15895063
2020-01-30,7.760000,8.335000,7.743000,8.311000,8.311000,30387829
2020-01-31,8.420000,8.650000,8.217000,8.284000,8.284000,27408118
2020-02-03,8.299000,8.336000,8.126000,8.131000,8.131000,16954565
2020-02-04,8.175000,8.250000,8.128000,8.165000,8.165000,14716863
2020-02-05,8.150000,8.303000,8.095000,8.264000,8.264000,15158979
2020-02-06,8.350000,9.410000,8.350000,9.330000,9.330000,51298494
2020-02-07,9.349000,9.562000,9.200000,9.530000,9.530000,26549903
2020-02-10,9.500000,9.580000,9.330000,9.404000,9.404000,16603396
2020-02-11,9.440000,9.764000,9.349000,9.670000,9.670000,20733054
2020-02-12,9.718000,10.004000,9.718000,9.988000,9.988000,20634513
2020-02-13,9.931000,10.248000,9.832000,10.188000,10.188000,24202571
2020-02-14,10.208000,10.370000,10.178000,10.186000,10.186000,16012285
2020-02-17,10.182000,10.256000,10.094000,10.204000,10.204000,11755074
2020-02-18,10.130000,10.242000,9.914000,9.980000,9.980000,20095601
2020-02-19,9.949000,10.074000,9.641000,9.911000,9.911000,19745247
2020-02-20,9.932000,10.026000,9.828000,9.866000,9.866000,12267903
2020-02-21,9.760000,9.868000,9.400000,9.524000,9.524000,23554125
2020-02-24,8.999000,9.127000,8.855000,8.940000,8.940000,32685408
2020-02-25,9.005000,9.080000,8.674000,8.771000,8.771000,23969807
2020-02-26,8.600000,8.968000,8.464000,8.860000,8.860000,27870056
2020-02-27,8.602000,8.770000,8.076000,8.294000,8.294000,35068577
2020-02-28,7.888000,8.121000,7.708000,7.879000,7.879000,44428165
2020-03-02,8.000000,8.025000,7.386000,7.567000,7.567000,40125848
2020-03-03,7.746000,7.854000,7.284000,7.341000,7.341000,31889865
2020-03-04,7.437000,7.454000,7.162000,7.266000,7.266000,24684810
2020-03-05,7.300000,7.340000,6.942000,7.043000,7.043000,32710299
2020-03-06,6.817000,6.891000,6.653000,6.776000,6.776000,33095707
2020-03-09,5.960000,6.222000,5.610000,5.854000,5.854000,57832981
2020-03-10,6.046000,6.471000,5.805000,5.882000,5.882000,52483894
2020-03-11,5.990000,6.199000,5.810000,5.972000,5.972000,40266184
2020-03-12,5.532000,5.789000,4.871000,4.871000,4.871000,75585767
2020-03-13,5.220000,5.796000,4.850000,5.105000,5.105000,61613470
2020-03-16,4.868500,5.100000,4.448500,4.906000,4.906000,47425068
2020-03-17,5.147000,5.261000,4.700000,5.147000,5.147000,42324376
2020-03-18,4.950000,5.480000,4.912000,5.144000,5.144000,29937096
2020-03-19,5.142000,5.570000,5.142000,5.471000,5.471000,27611121
2020-03-20,5.830000,5.949000,5.414000,5.525000,5.525000,38212001
2020-03-23,5.300000,5.799000,5.296000,5.511000,5.511000,28675787
2020-03-24,5.851000,6.191000,5.760000,6.191000,6.191000,27953008
2020-03-25,6.449000,6.837000,6.010000,6.433000,6.433000,29559951
2020-03-26,6.165000,6.420000,6.118000,6.338000,6.338000,22308055
2020-03-27,6.100000,6.192000,5.825000,5.897000,5.897000,26013875
2020-03-30,5.882000,5.960000,5.633000,5.824000,5.824000,20256476
2020-03-31,5.950000,5.982000,5.650000,5.969000,5.969000,20363026
2020-04-01,5.671000,5.741000,5.534000,5.598000,5.598000,22133298
2020-04-02,5.628000,5.925000,5.486000,5.504000,5.504000,29795126
2020-04-03,5.519000,5.610000,5.394000,5.426000,5.426000,22605555
2020-04-06,5.680000,5.918000,5.592000,5.887000,5.887000,20576683
2020-04-07,6.153000,6.343000,6.018000,6.205000,6.205000,25349706
2020-04-08,6.076000,6.120000,5.925000,6.029000,6.029000,15601188
2020-04-09,6.150000,6.268000,5.972000,6.119000,6.119000,23362402
2020-04-14,6.200000,6.377000,6.094000,6.209000,6.209000,15877455
2020-04-15,6.229000,6.229000,5.632000,5.632000,5.632000,23906111
2020-04-16,5.728000,5.936000,5.609000,5.723000,5.723000,19432957
2020-04-17,6.000000,6.069000,5.870000,5.971000,5.971000,19310420
2020-04-20,5.990000,6.000000,5.717000,5.908000,5.908000,17888692
2020-04-21,5.780000,5.810000,5.557000,5.557000,5.557000,18330368
2020-04-22,5.630000,5.690000,5.554000,5.649000,5.649000,11651071
2020-04-23,5.698000,5.915000,5.573000,5.846000,5.846000,18633176
2020-04-24,5.630000,5.669000,5.451000,5.451000,5.451000,20978844
2020-04-27,5.767000,6.142000,5.755000,6.142000,6.142000,35425919
2020-04-28,6.210000,6.403000,6.137000,6.391000,6.391000,26533875
2020-04-29,6.300000,7.155000,6.300000,7.155000,7.155000,34826453
2020-04-30,7.090000,7.350000,6.598000,6.778000,6.778000,31659092
2020-05-04,6.501000,6.581000,6.349000,6.426000,6.426000,23215524
2020-05-05,6.612000,6.743000,6.429000,6.547000,6.547000,15943483
2020-05-06,6.586000,6.590000,6.300000,6.340000,6.340000,12772606
2020-05-07,6.374000,6.560000,6.291000,6.555000,6.555000,13123244
2020-05-08,6.625000,6.659000,6.427000,6.537000,6.537000,9644962
2020-05-11,6.595000,6.644000,6.286000,6.365000,6.365000,14145101
2020-05-12,6.371000,6.549000,6.337000,6.506000,6.506000,12191728
2020-05-13,6.330000,6.366000,6.093000,6.093000,6.093000,18034499
2020-05-14,6.000000,6.150000,5.795000,6.050000,6.050000,21046870
2020-05-15,6.166000,6.270000,5.847000,5.941000,5.941000,18430164
2020-05-18,6.050000,6.556000,6.050000,6.556000,6.556000,18801766
2020-05-19,6.714000,6.798000,6.438000,6.585000,6.585000,22129209
2020-05-20,6.521000,6.854000,6.385000,6.854000,6.854000,14729676
2020-05-21,6.740000,6.834000,6.624000,6.715000,6.715000,9822511
2020-05-22,6.561000,6.868000,6.475000,6.691000,6.691000,15437045
2020-05-25,6.841000,6.900000,6.645000,6.900000,6.900000,9517692
2020-05-26,7.000000,7.504000,6.961000,7.504000,7.504000,26923434
2020-05-27,7.600000,7.930000,7.570000,7.787000,7.787000,28345497
2020-05-28,7.903000,8.080000,7.770000,7.830000,7.830000,19102742
2020-05-29,7.580000,7.735000,7.510000,7.531000,7.531000,21743606
2020-06-02,7.701000,8.160000,7.701000,7.946000,7.946000,25462068
2020-06-03,8.150000,8.211000,7.965000,8.153000,8.153000,20769987
2020-06-04,8.079000,8.472000,8.023000,8.318000,8.318000,21960137
2020-06-05,8.500000,8.757000,8.424000,8.709000,8.709000,25187553
2020-06-08,8.642000,9.201000,8.636000,9.040000,9.040000,25951043
2020-06-09,8.947000,9.047000,8.420000,8.624000,8.624000,24981711
2020-06-10,8.850000,9.075000,8.601000,8.745000,8.745000,21396603
2020-06-11,8.349000,8.574000,8.134000,8.134000,8.134000,21200529
2020-06-12,8.000000,8.491000,7.935000,8.278000,8.278000,19710438
2020-06-15,7.885000,8.350000,7.820000,8.250000,8.250000,16935600
2020-06-16,8.600000,8.683000,8.286000,8.480000,8.480000,19020950
2020-06-17,8.525000,8.680000,8.375000,8.436000,8.436000,16470379
2020-06-18,8.366000,8.591000,8.046000,8.263000,8.263000,21838617
2020-06-19,8.395000,8.474000,8.284000,8.342000,8.342000,27166817
2020-06-22,8.121000,8.367000,8.060000,8.305000,8.305000,11794509
2020-06-23,8.350000,8.729000,8.330000,8.554000,8.554000,15396782
2020-06-24,8.520000,8.630000,8.122000,8.122000,8.122000,12358523
2020-06-25,8.044000,8.462000,8.036000,8.388000,8.388000,14043775
2020-06-26,8.499000,8.512000,8.103000,8.133000,8.133000,11655437
2020-06-29,8.100000,8.496000,8.062000,8.430000,8.430000,13109901
